  -2.153277015294483  -4.690285547876740  -7.031677695439602  -9.170559881989647 -11.123438581716290 -12.906449008708481 -14.534367512482330 -16.020685353054990 -17.377719659710497 -18.616715943256221
  -2.112917095551491  -4.649540109737867  -6.990896107096708  -9.129771400773576 -11.082648318947472 -12.865658268908771 -14.493576650174411 -15.979894461958748 -17.336928763025135 -18.575925046045871
  -2.187491200213588  -4.724057478506052  -7.065390843577951  -9.204256786302549 -11.157129959765614 -12.940138445882814 -14.568056263788254 -16.054373860970465 -17.411408080852528 -18.650404333309670
  -2.284691533285562  -4.825907090291152  -7.167544829980891  -9.306454739396658 -11.259340463021280 -13.042353269607718 -14.670272624793242 -16.156590773703204 -17.513625192613379 -18.752621517176305
  -2.143141351551842  -4.677102015538359  -7.018271632671873  -9.157115594685408 -11.109982702969377 -12.892989126748303 -14.520906218227912 -16.007223557396181 -17.364257685157291 -18.603253904561356
  -2.150074138701068  -4.686428768414859  -7.027761500301107  -9.166630240317001 -11.119504276013865 -12.902512951617606 -14.530430791193023 -16.016748380083612 -17.373782591621474 -18.612778839321940
  -2.048519666928031  -4.577739839439845  -6.918781083484547  -9.057652185631097 -11.010532059291096 -12.793543080869343 -14.421461789619849 -15.907779699544077 -17.264814030047702 -18.503810321932146
  -2.258687658107405  -4.801830686248861  -7.143492700122346  -9.282379991166035 -11.235256246581500 -13.018265631575069 -14.646183767592500 -16.132501481075721 -17.489535743757131 -18.728532012002518
  -2.191937372173401  -4.731319530176446  -7.072775312987359  -9.211644244901310 -11.164516799267320 -12.947525030595946 -14.575442763316955 -16.061760331035277 -17.418794540270273 -18.657790788772722
  -2.229678907567905  -4.768396900797085  -7.109912860821863  -9.248816978045875 -11.201702610279137 -12.984715501919188 -14.612634892979425 -16.098953053292092 -17.455987475327259 -18.694983800607989
  -1.969799380364534  -4.495101781534073  -6.835942991213166  -8.974801857081623 -10.927680746802011 -12.710691730955366 -14.338610483518238 -15.824928423854773 -17.181962769465137 -18.420959068019766
  -2.083047440579509  -4.617819358563780  -6.959066505441837  -9.097927790045004 -11.050800505803487 -12.833808881486011 -14.461726662614156 -15.948044247135915 -17.305078462686211 -18.544074713667651
  -2.151151385910759  -4.686394795513887  -7.027723373673328  -9.166610426709894 -11.119492274730831 -12.902503905370430 -14.530422843271563 -16.016740838816339 -17.373775200745342 -18.612771504049270
  -2.392416673126265  -4.940547890644461  -7.282385612173369  -9.421263477643294 -11.374133891485817 -13.157141292457943 -14.785058774825252 -16.271376268562470 -17.628410455722143 -18.867406697548272
  -2.367170178004065  -4.914815459157846  -7.256700753592679  -9.395601184061645 -11.348478791701172 -13.131488462952118 -14.759406683875799 -16.245724425275295 -17.602758697537876 -18.841754969156220
  -2.080378798138339  -4.611654708680457  -6.952766673902363  -9.091634537362832 -11.044512578734372 -12.827523065341692 -14.455441622384384 -15.941759487412780 -17.298793803926298 -18.537790091245387
  -2.215132006283202  -4.755901000380961  -7.097444950916989  -9.236324777807804 -11.189199966094995 -12.972209016774059 -14.600127023266447 -16.086444685324292 -17.443478927704117 -18.682475188012205
  -2.234863615425623  -4.777656849858994  -7.119353875334104  -9.258261780115722 -11.211145955357201 -12.994158258284170 -14.622077464515019 -16.108395570730462 -17.465429977717516 -18.704426299058611
  -1.992090573493651  -4.518760977261354  -6.859680227440171  -8.998544824080335 -10.951424047019163 -12.734434897067631 -14.362353543524554 -15.848671430296978 -17.205705752287081 -18.444702041064403
  -2.047079382627732  -4.577497568922769  -6.918515600913344  -9.057360023294192 -11.010230067593628 -12.793237652703835 -14.421155142718220 -15.907472613488039 -17.264506783995664 -18.503503017180776
  -2.216568548620107  -4.754718468660047  -7.096165064951270  -9.235051099707940 -11.187930699450908 -12.970941486192755 -14.598860134599008 -16.085178031149848 -17.442212358953853 -18.681208650385067
  -2.193266466241954  -4.729048452809131  -7.070347984799600  -9.209212206286216 -11.162084988459196 -12.945093294478919 -14.573011037386586 -16.059328606067538 -17.416362815628826 -18.655359064437548
  -2.373671659807529  -4.921151802628124  -7.263026936752025  -9.401930763427501 -11.354810971570567 -13.137821877209701 -14.765740609675349 -16.252058550947993 -17.609092899059842 -18.848089199030106
  -2.225452873191771  -4.762815754352253  -7.104202235772552  -9.243079571029570 -11.195957347073916 -12.978967747374654 -14.606886332369994 -16.093204228847632 -17.450238563588009 -18.689234859667287
  -2.190307603706991  -4.728732926741152  -7.070246990343853  -9.209153469457849 -11.162039689711040 -12.945052693030032 -14.572972100972398 -16.059290262394775 -17.416324683815848 -18.655321008678232
  -2.433300891385710  -4.984435698160461  -7.326471572985048  -9.465374633213697 -11.418250910292901 -13.201260019313592 -14.829178034866525 -16.315495700872006 -17.672529945106760 -18.911526206231873
  -2.373596843662555  -4.920566907271591  -7.262404119096937  -9.401295019889465 -11.354169125762988 -13.137177398430985 -14.765095067098146 -16.251412593803334 -17.608446783568567 -18.847443023751634
  -2.158465036458211  -4.693942546689688  -7.035236398857282  -9.174104550462570 -11.126979137644041 -12.909988098401358 -14.537906063075738 -16.024223704445816 -17.381257937399003 -18.620254193658674
  -2.143368561496514  -4.678458417412565  -7.019746007512814  -9.158620657315497 -11.111498619949405 -12.894509010976599 -14.522427547339442 -16.008745410960501 -17.365779728958334 -18.604776017444845
  -2.178453224870127  -4.715275269367520  -7.056652121015120  -9.195531195546199 -11.148408952636963 -12.931419087018412 -14.559337503510452 -16.045655319272100 -17.402689619270294 -18.641685901172295
  -2.233071724025933  -4.774984771892614  -7.116661200056688  -9.255574774608885 -11.208461273277106 -12.991474314621041 -14.619393746457103 -16.105711920830021 -17.462746348280795 -18.701742675735090
  -2.321326251942605  -4.866463299541510  -7.208260941299622  -9.347169040662786 -11.300051388805482 -13.083062892574844 -14.710981789322393 -16.197299778398968 -17.554334141411498 -18.793330446315661
  -2.252684328143186  -4.795258762653908  -7.136906341298546  -9.275798231655751 -11.228676670356666 -13.011686848520160 -14.639605257098145 -16.125923062380565 -17.482957355740425 -18.721953634226089
  -2.139583660633071  -4.675428204250040  -7.016799447213852  -9.155692005768081 -11.108575029713462 -12.891586975448737 -14.519506007813536 -16.005824033965709 -17.362858406391243 -18.601854713435223
  -2.445229367503631  -4.998254027428812  -7.340439332560120  -9.479370906305251 -11.432256120282092 -13.215268324833085 -14.843187428297062 -16.329505478354637 -17.686539858765013 -18.925536168414730
  -2.328033667376703  -4.873261067056371  -7.215040232326588  -9.353939841624269 -11.306819188715417 -13.089829648700244 -14.717748179067929 -16.204066038209302 -17.561100354741484 -18.800096642902734
  -2.193392189722047  -4.731377502303552  -7.072801168526952  -9.211679922738895 -11.164556875783630 -12.947566720354576 -14.575485040800721 -16.061802824517073 -17.418837113647616 -18.657833391807387
  -2.270488902698840  -4.811555988961532  -7.153107344359508  -9.291985685394138 -11.244860340160107 -13.027869264090546 -14.655787249079095 -16.142104911240388 -17.499139156153134 -18.738135418163356
  -2.064334965292554  -4.596231740693369  -6.937323206287643  -9.076172153553667 -11.029042893152274 -12.812050748444378 -14.439968363656231 -15.926285890860756 -17.283320085750169 -18.522316329108534
  -2.046158564270228  -4.575377519373837  -6.916395044418726  -9.055256894869133 -11.008133500461508 -12.791143371330561 -14.419061671884378 -15.905379435904637 -17.262413713916651 -18.501409986813584
  -2.375918676286513  -4.923930417748251  -7.265787833305319  -9.404673245446398 -11.357545792364608 -13.140553785682611 -14.768471436209596 -16.254788979038935 -17.611823180928969 -18.850819427289260
  -2.163643513476054  -4.699192504024929  -7.040503473203573  -9.179375470020847 -11.132250901937317 -12.915260044143528 -14.543178046281302 -16.029495694775299 -17.386529928826114 -18.625526185138035
  -2.191665586823728  -4.728697259216904  -7.070041630822958  -9.208906537316732 -11.161779748705127 -12.944788445669992 -14.572706399016001 -16.059024062371616 -17.416058311263555 -18.655054575747911
  -2.203925980676337  -4.741260270901181  -7.082592804830949  -9.221447708792830 -11.174316917880573 -12.957324084075211 -14.585241452224652 -16.071558891907454 -17.428593055513609 -18.667589287591280
  -2.082008468380643  -4.614257785360393  -6.955399518774857  -9.094262040610092 -11.047137306108683 -12.830146759285743 -14.458064951645984 -15.944382689860456 -17.301416962436623 -18.540413234510780
  -2.170510824333792  -4.708743711290274  -7.050184610411968  -9.189064183077857 -11.141940684447514 -12.924950204818821 -14.552868367217268 -16.039186082723432 -17.396220344054157 -18.635216611236388
  -2.106520986772658  -4.638197614628976  -6.979258749545450  -9.118101165520541 -11.070970304727513 -12.853977766130303 -14.481895288742930 -15.968212796409452 -17.325246988225572 -18.564243231636279
  -2.192212536615637  -4.730146330011894  -7.071620309435407  -9.210516484162870 -11.163398574136597 -12.946409903132228 -14.574328651635470 -16.060646558633145 -17.417680883149217 -18.656677171401839
  -2.262510771945617  -4.804221766571918  -7.145778319565190  -9.284651433484603 -11.237524791982077 -13.020533515094462 -14.648451503615393 -16.134769187947033 -17.491803446714712 -18.730799715410765
  -2.139268908473579  -4.674361173817105  -7.015605566500987  -9.154459332613476 -11.107328636357106 -12.890335600967688 -14.518252812244945 -16.004570170266472 -17.361604296972686 -18.600600513485286
  -2.286840058997100  -4.830191962391649  -7.171880566119040  -9.310775039572841 -11.263653749151803 -13.046664009105649 -14.674582460242942 -16.160900287810968 -17.517934591963300 -18.756930875335740
  -2.187579612532883  -4.726982687274206  -7.068472660524639  -9.207354622379873 -11.160231914537430 -12.943241900496737 -14.571160292336232 -16.057478109206812 -17.414512412752160 -18.653508696914500
  -2.240539772879371  -4.782039201759450  -7.123603636432573  -9.262480570537900 -11.215354594166733 -12.998363326935273 -14.626281255642610 -16.112598900983564 -17.469633140765549 -18.708629401179163
  -2.183573883107573  -4.723165032419377  -7.064710652887578  -9.203612170670214 -11.156496407254194 -12.939508847076912 -14.567428104456260 -16.053746227110334 -17.410780639078773 -18.649776961864323
  -2.126287742444445  -4.661379093461801  -7.002664633384365  -9.141536467905020 -11.094412873065293 -12.877422573477004 -14.505340829816824 -15.991658584689036 -17.348692861394735 -18.587689134392615
  -2.193664833766636  -4.731632216129255  -7.073050140256157  -9.211926044791541 -11.164801695640893 -12.947810986337261 -14.575729081125932 -16.062046775333926 -17.419081029580770 -18.658077294310207
  -2.171776074599712  -4.707134895459656  -7.048441621034949  -9.187315929909914 -11.140192629691573 -12.923202330703640 -14.551120565324263 -16.037438307613211 -17.394472578736352 -18.633468849487006
  -2.021327331293018  -4.549733036059805  -6.890656509927660  -9.029495759464613 -10.982365227864600 -12.765372694610326 -14.393290166909342 -15.879607641574893 -17.236641817397832 -18.475638053885099
  -2.229832557377721  -4.770319213693647  -7.111854238693634  -9.250735439043197 -11.203611397095809 -12.986620756947817 -14.614538882617815 -16.100856590105149 -17.457890849696184 -18.696887116495823
  -2.245753124568816  -4.786806104497481  -7.128401516101779  -9.267297123036210 -11.220177710805391 -13.003188638041555 -14.631107299690505 -16.117425191567865 -17.474459515018246 -18.713455804096203
  -2.238256477029432  -4.778301077198409  -7.119833878157321  -9.258720778195151 -11.211598896278471 -12.994608999154048 -14.622527383769684 -16.108845183285489 -17.465879476061811 -18.704875754944418
  -2.236455910274439  -4.777203968300878  -7.118761856992667  -9.257647040187990 -11.210524059227263 -12.993533752586048 -14.621451991608824 -16.107769739419197 -17.464804013743475 -18.703800286005503
  -2.210730158755281  -4.751526082277011  -7.093085703486548  -9.231972465510934 -11.184850522203451 -12.967860721067508 -14.595779177901695 -16.082097014162834 -17.439131323267326 -18.678127608948412
  -1.998543739905646  -4.526294706545117  -6.867239214390107  -9.006097688514393 -10.958974498806667 -12.741984600132946 -14.369903016009747 -15.856220830282169 -17.213255128951879 -18.452251410071110
  -2.214827837712284  -4.753346672921985  -7.094820312936728  -9.233711903071667 -11.186593617932683 -12.969605281603902 -14.597524288746504 -16.083842329145778 -17.440876713681384 -18.679873027197786
  -2.301096480965398  -4.843470689559037  -7.185091705969180  -9.323977590675538 -11.276854380643849 -13.059864076619624 -14.687782339257911 -16.174100099155400 -17.531134378062681 -18.770130651848262
  -2.228409925613749  -4.767430680516500  -7.108914786910133  -9.247798888032461 -11.200676587718236 -12.983686541201928 -14.611604865375977 -16.097922641042469 -17.454956924636477 -18.693953200036745
  -2.285713999118126  -4.825606440147511  -7.167130827922611  -9.306018096877825 -11.258896781799089 -13.041907173336783 -14.669825681395590 -16.156143530212603 -17.513177842027130 -18.752174128129884
  -2.136082556050265  -4.672092579602031  -7.013420694959756  -9.152296370684939 -11.105174264767241 -12.888184702942429 -14.516103294860777 -16.002421192715328 -17.359455527921867 -18.598451824234992
  -2.151286248188564  -4.687162798840246  -7.028457845941650  -9.167323737230946 -11.120198400262549 -12.903207691732232 -14.531125859203799 -16.017443596650182 -17.374477870746457 -18.613474143749286
  -2.029000715894235  -4.557574808686566  -6.898551338636771  -9.037408082098718 -10.990283434573932 -12.773292909813017 -14.401211076364257 -15.887528793641946 -17.244563055056382 -18.483559321987968
  -2.188962854630652  -4.727610010920461  -7.069059725338528  -9.207935600897949 -11.160810294856406 -12.943819074698951 -14.571736940284101 -16.058054538117606 -17.415088753286607 -18.654085002537190
  -2.147472785146925  -4.684379324521745  -7.025739799763169  -9.164612248160770 -11.117487945865937 -12.900497442443815 -14.528415655971287 -16.014733405322563 -17.371767683066871 -18.610763957364220
  -2.200525917741360  -4.738682471408476  -7.080157276482216  -9.219053099557804 -11.171935893072545 -12.954947759160477 -14.582866785790760 -16.069184818279730 -17.426219195717749 -18.665215505438756
  -2.148189992741705  -4.681755255337730  -7.022976689818680  -9.161847680688746 -11.114724638857030 -12.897734530412094 -14.525652843143412 -16.011970614692803 -17.369004896452225 -18.608001171021808
  -2.428140530329267  -4.977782522528822  -7.319747816415105  -9.458648762028909 -11.411525732452082 -13.194535269684330 -14.822453482567495 -16.308771232732614 -17.665805511450323 -18.904801786345327
  -2.237088822609341  -4.778781333610164  -7.120386802531671  -9.259278662138357 -11.212158388142049 -12.995169261018535 -14.623087981598800 -16.109405917793005 -17.466440264078702 -18.705436563466741
  -2.112653606502235  -4.646707415042606  -6.987937884704206  -9.126804687427306 -11.079679927206604 -12.862689231488368 -14.490607346135329 -15.976925050353504 -17.333959308990021 -18.572955575538018
  -2.259481834793310  -4.799667698183736  -7.141234285618338  -9.280131520710819 -11.233013008979404 -13.016024240088859 -14.643943009208471 -16.130260941664623 -17.487295280959490 -18.726291576284115
  -2.192906534684602  -4.729409756163895  -7.070770715420909  -9.209647644903656 -11.162524450759250 -12.945534125261750 -14.573452336312085 -16.059770065311575 -17.416804329962957 -18.655800597806767
  -2.249587293771248  -4.787889477382004  -7.129354059565210  -9.268242488913335 -11.221122212728758 -13.004132880036595 -14.632051446267054 -16.118369303482325 -17.475403614593702 -18.714399899326246
  -2.179160646912279  -4.715385369417690  -7.056711668541024  -9.195580931699583 -11.148455576398481 -12.931464580272443 -14.559382571186303 -16.045700225007625 -17.402734463259048 -18.641730721654607
  -2.121245169811153  -4.656941524270528  -6.998241885724318  -9.137109838555096 -11.089984614357475 -12.872993796758257 -14.500911897783944 -15.987229607527860 -17.344263871509625 -18.583260141050157
  -2.244094686681595  -4.783265388413262  -7.124724621523221  -9.263597049821536 -11.216470629625789 -12.999479143462638 -14.627396957103649 -16.113714549335093 -17.470748766402700 -18.709745017520689
  -2.013649561565434  -4.541743882957935  -6.882716924725315  -9.021583114280116 -10.974463026549557 -12.757474364770337 -14.385393257516919 -15.871711251828865 -17.228745617696038 -18.467741923745880
  -2.277544364191599  -4.819572871911167  -7.161170828810341  -9.300053414616922 -11.252929486251722 -13.035939056497437 -14.663857323106241 -16.150175102039153 -17.507209393829058 -18.746205674263653
  -2.348634310827233  -4.893970867196668  -7.235763344662984  -9.374664175893106 -11.327543075280060 -13.110553109949157 -14.738471405521040 -16.224789154549136 -17.581823423349430 -18.820819691743679
  -2.380445426553024  -4.927361158152904  -7.269208803990313  -9.408104650075011 -11.360980582195820 -13.143989526114446 -14.771907444412770 -16.258225064619349 -17.615259289504429 -18.854255542882694
  -2.296382339454313  -4.840253237418316  -7.181929839609150  -9.320810709433038 -11.273684040462232 -13.056692305115208 -14.684610017424324 -16.170927570640355 -17.527961772739353 -18.766958018124573
  -2.290603983597975  -4.834865268292084  -7.176568337866471  -9.315452033353601 -11.268325878456235 -13.051334293989463 -14.679252066318783 -16.165569646063645 -17.522603859936876 -18.761600110414058
  -2.275403935371652  -4.817094604669661  -7.158664849475606  -9.297541048348853 -11.250414656968738 -13.033423213403866 -14.661341067797654 -16.147658682097067 -17.504692909127790 -18.743689164396944
  -2.186109033022605  -4.723719634552477  -7.065130620685231  -9.204010886180336 -11.156888602154696 -12.939898677039253 -14.567817054064356 -16.054134847788443 -17.411169136848208 -18.650165413739586
  -2.315101601882658  -4.859754570877707  -7.201466842446653  -9.340351623446209 -11.293226566772059 -13.076235567479580 -14.704153587089985 -16.190471261698157 -17.547505510342951 -18.786501773288620
  -2.263019245188437  -4.806867896032277  -7.148532811660028  -9.287409470869239 -11.240281377656958 -13.023289169963618 -14.651206726749328 -16.137524228810587 -17.494558414033513 -18.733554653819272
  -2.146901280474420  -4.682497623985562  -7.023832289312555  -9.162712007735781 -11.115589864671874 -12.898599773441736 -14.526518020977036 -16.012835749082576 -17.369870009302993 -18.608866274328111
  -2.327816807177647  -4.874169185963909  -7.215994922035788  -9.354893589711338 -11.307771460513406 -13.090781222340533 -14.718699453350133 -16.205017188642717 -17.562051455157583 -18.801047723486537
  -2.189929221047630  -4.727306752273172  -7.068708585188579  -9.207587930219258 -11.160465114161102 -12.943474901279814 -14.571393145341888 -16.057710882478087 -17.414745148520328 -18.653741416300964
  -2.490383136977050  -5.042956108131149  -7.385089637295992  -9.524008006270465 -11.476888916778259 -13.259899681725539 -14.887818305097175 -16.374136195335712 -17.731170522434084 -18.970166814210188
  -2.086421105127835  -4.619293080841921  -6.960457082049372  -9.099319983076290 -11.052195421648163 -12.835205017598238 -14.463123279715720 -15.949441046282519 -17.306475329497488 -18.545471605413859
  -2.235809619987520  -4.777607772180712  -7.119181453314077  -9.258055940151060 -11.210928412243229 -12.993936418701304 -14.621854032362886 -16.108171546603007 -17.465205733340504 -18.704201972721691
  -2.115120733847193  -4.648491434776576  -6.989674925804922  -9.128531871010342 -11.081403265015501 -12.864410997003853 -14.492328486716850 -15.978645948102411 -17.335680113740676 -18.574676345003997
  -2.133773795577379  -4.671145596542861  -7.012571608872990  -9.151461418923121 -11.104342617856863 -12.887353916354067 -14.515272726168108 -16.001590674482863 -17.358625019211249 -18.597621316275383
  -2.067987001574048  -4.598473819489072  -6.939555823526421  -9.078422154136389 -11.031299419208219 -12.814309455459112 -14.442227802324679 -15.928545579030953 -17.285579860313234 -18.524576133968786
  -2.169475813401119  -4.706832085787911  -7.048260249334781  -9.187149342644142 -11.140029839885258 -12.923040793562178 -14.550959462412498 -16.037277357360050 -17.394311682606325 -18.633307972680107
  -2.093113036447883  -4.627091492965949  -6.968348295142521  -9.107224555331129 -11.060102597460574 -12.843112739786807 -14.471031114141304 -15.957348901751494 -17.314383187990348 -18.553379463901923
  -2.195475001192207  -4.735231693377604  -7.076731344977317  -9.215612064537007 -11.168488810982682 -12.951498602824872 -14.579416919829320 -16.065734706296045 -17.422768997341219 -18.661765276403433
  -2.281055966298894  -4.822096333048529  -7.163647175466419  -9.302525972489502 -11.255400820694129 -13.038409800606676 -14.666327797192725 -16.152645459950623 -17.509679703762320 -18.748675964920611
  -2.173243864252573  -4.709721252872422  -7.051099884519513  -9.189984250032186 -11.142863740453596 -12.925874373991313 -14.553792929369774 -16.040110782720905 -17.397145092504957 -18.636141376796200
  -2.279290332526864  -4.823572264107746  -7.165309804953194  -9.304205867394392 -11.257083637877559 -13.040093255349648 -14.668011387963833 -16.154329073757971 -17.511363318270845 -18.750359577411597
  -2.245125316806701  -4.786102335034244  -7.127695711769060  -9.266592762913728 -11.219474198847616 -13.002485500513314 -14.630404313497051 -16.116722264114838 -17.473756609888152 -18.712752907351444
  -2.167736583226931  -4.704464287044113  -7.045828334307659  -9.184704670055751 -11.137581611360970 -12.920591443217949 -14.548509735577914 -16.034827499129531 -17.391861777338413 -18.630858050303910
  -2.306286334531317  -4.850328956429746  -7.192030759711815  -9.330919758164651 -11.283796208209019 -13.066805678306141 -14.694723852011741 -16.181041580387607 -17.538075848593415 -18.777072118823984
  -2.374291502391817  -4.921288147868213  -7.263161565427274  -9.402069720398961 -11.354951006994030 -13.137962120842696 -14.765880885251095 -16.252198828460489 -17.609233175181462 -18.848229474197900
  -2.248648586182203  -4.793728058472405  -7.135537324361211  -9.274450219688338 -11.227334015248042 -13.010345927098497 -14.638264933698204 -16.124582950604129 -17.481617319970070 -18.720613626019833
  -2.297379315550091  -4.840022947170800  -7.181658597718297  -9.320543044468248 -11.273418357356453 -13.056427326377873 -14.684345281973055 -16.170662920077124 -17.527697152161188 -18.766693408245768
  -2.319736325881756  -4.865390152200786  -7.207157507939309  -9.346044137727860 -11.298918083250310 -13.081926453228217 -14.709844185595388 -16.196161741818564 -17.553195943858356 -18.792192188898227
  -2.295698344434538  -4.838088552447672  -7.179702320170388  -9.318582543951820 -11.271456768489493 -13.054465478008462 -14.682383388114459 -16.168701026592355 -17.525735264453871 -18.764731524476751
  -2.184933686217781  -4.724120288465726  -7.065615308301666  -9.204501657040515 -11.157380161119335 -12.940390400664706 -14.568308820893371 -16.054626627490816 -17.411660920761335 -18.650657199125046
  -2.432716112598197  -4.982305731882350  -7.324303965022105  -9.463218653034623 -11.416100442593981 -13.199111635112116 -14.827030416916683 -16.313348363650263 -17.670382710746221 -18.909379009601100
  -2.289026596940337  -4.833856444356007  -7.175589053991351  -9.314478353642976 -11.267354686691906 -13.050364172893758 -14.678282372128843 -16.164600114943315 -17.521634389734459 -18.760630662715300
  -2.128642820698549  -4.665600744385572  -7.006971711005776  -9.145844540061415 -11.098719421343580 -12.881728363728412 -14.509646305003864 -15.995963935347046 -17.352998163987071 -18.591994418682162
  -2.210318443934780  -4.749706469878410  -7.091190563633418  -9.230069453314355 -11.182945305918587 -12.965954668057160 -14.593872801944086 -16.080190515272712 -17.437224778079280 -18.676221046436968
  -2.092922883968712  -4.624226108603358  -6.965348785384204  -9.104218652481697 -11.057096993763933 -12.840107521110081 -14.468026087445628 -15.954343957660194 -17.311378277398692 -18.550374566478300
  -2.094324186736830  -4.625528692046220  -6.966605358712484  -9.105460796050604 -11.058334644415414 -12.841343723670676 -14.469261807020315 -15.955579511662698 -17.312613773459749 -18.551610041955023
  -2.103688782683175  -4.637200521146518  -6.978414207806368  -9.117282463025809 -11.070158291422720 -12.853167724386324 -14.481085855461531 -15.967403556300802 -17.324437810867600 -18.563434075069015
  -2.100022741973757  -4.632209212419133  -6.973287230498534  -9.112124268028259 -11.064990036242948 -12.847995983020336 -14.475912882322925 -15.962230143577683 -17.319264240119701 -18.558260447181446
  -2.144290568328020  -4.681299612788149  -7.022714820346646  -9.161606248498201 -11.114488408958637 -12.897500147556602 -14.525419152942105 -16.011737185730123 -17.368771565896111 -18.607767877453963
  -2.331246441230475  -4.876264070149793  -7.218028300219684  -9.356924667179449 -11.309802701455913 -13.092812600655874 -14.720730898313377 -16.207048663470722 -17.564082942801015 -18.803079216452733
  -2.197317328769238  -4.735903414179812  -7.077393141770923  -9.216287443787289 -11.169169183063820 -12.952180566812114 -14.580099384983576 -16.066417330115424 -17.423451671847598 -18.662447967267010
  -2.129791297815887  -4.664170485529081  -7.005379034488084  -9.144233574901984 -11.097104662461671 -12.880112578156094 -14.508030214730425 -15.994347750075141 -17.351381947984670 -18.590378192440575
  -2.045947401193480  -4.577088410881855  -6.918196442233473  -9.057064878187971 -11.009943434162297 -12.792954243811050 -14.420872974784798 -15.907190924025057 -17.264225278465538 -18.503221582033923
  -2.304681129983448  -4.849888976379724  -7.191706668365673  -9.330622445288210 -11.283507631369700 -13.066520140485324 -14.694439384823061 -16.180757492698195 -17.537791896169264 -18.776788214872017
  -2.283287284374938  -4.827443234309251  -7.169161909041796  -9.308056219979786 -11.260934627169695 -13.043944821941949 -14.671863261939437 -16.158181087733340 -17.515215391526141 -18.754211674760739
  -2.272730965969803  -4.815113464909982  -7.156778201295183  -9.295679005748555 -11.248560516198568 -13.031571747113039 -14.659490526396324 -16.145808465096525 -17.502842807153126 -18.741839103562100
  -2.250100751704339  -4.791099718596826  -7.132608497554671  -9.271470855826477 -11.224339710267667 -13.007346518027385 -14.635263725872443 -16.121581101389499 -17.478615240299323 -18.717611463050297
  -2.085498720585674  -4.616401590229034  -6.957442443370119  -9.096288774663398 -11.049159533197225 -12.832167489324185 -14.460085156060634 -15.946402704971707 -17.303436908395195 -18.542433155001348
  -2.264067333149734  -4.808095337092444  -7.149819472738486  -9.288719253000890 -11.241600066726251 -13.024611222208149 -14.652530033666409 -16.138848000818747 -17.495882357913739 -18.734878661134989
  -2.100285587017787  -4.633725795135907  -6.974970156306274  -9.113853758866295 -11.066735692102894 -12.849747442112449 -14.477666437453570 -15.963984458100235 -17.321018830576833 -18.560015138191989
  -2.227057438532712  -4.768437103051209  -7.110061847187744  -9.248965131367823 -11.201848688585615 -12.984860788254577 -14.612779903926683 -16.099097969002791 -17.456132357898589 -18.695128671558429
