NEURON RESULTS

   -0.004822   -0.006567   -0.007062   -0.007325   -0.007524   -0.007693   -0.007844   -0.007980   -0.008104   -0.008262
    0.018254    0.019223    0.019275    0.019279    0.019280    0.019280    0.019280    0.019280    0.019280    0.019278


OUR RESULTS

    0.002744    0.004165    0.004391    0.004439    0.004454    0.004459    0.004460    0.004461    0.004461    0.004461
    0.001105    0.001266    0.001299    0.001308    0.001310    0.001311    0.001312    0.001312    0.001312    0.001312
