NEURON RESULTS

    0.001123    0.000887    0.000671    0.000476    0.000298    0.000136   -0.000012   -0.000148   -0.000271   -0.000521
    0.001437    0.001510    0.001514    0.001514    0.001514    0.001514    0.001514    0.001514    0.001514    0.001529


OUR RESULTS

    0.000019    0.000029    0.000030    0.000031    0.000031    0.000031    0.000031    0.000031    0.000031    0.000031
    0.000007    0.000008    0.000009    0.000009    0.000009    0.000009    0.000009    0.000009    0.000009    0.000009
