  -2.318225370282180  -4.862624821349409  -7.204321484535837  -9.343202108847418 -11.296075535355630 -13.079084005232056 -14.707001845086682 -16.193319459770006 -17.550353688554871 -18.789349944918602
  -2.084041530631811  -4.618566134783603  -6.959837167421744  -9.098712899183043 -11.051591736337240 -12.834602552805617 -14.462521278439567 -15.948839222153660 -17.305873572912734 -18.544869874481364
  -2.295306951826451  -4.841376024135065  -7.183174896629375  -9.322068985521460 -11.274946248124458 -13.057956085118686 -14.685874429047644 -16.172192230418297 -17.529226528383653 -18.768222810385137
  -2.152471775397934  -4.689891457689450  -7.031243821916384  -9.170102824932721 -11.122973247248336 -12.905980840493859 -14.533898366657510 -16.020215865615882 -17.377250051538251 -18.616246292018108
  -2.246417689306382  -4.787382686492648  -7.128941877396747  -9.267825209296044 -11.220702175067592 -13.003712076439431 -14.631630452468391 -16.117948266124809 -17.474982568661634 -18.713978852358341
  -2.161715058136498  -4.698438217609658  -7.039801455242785  -9.178677210681309 -11.131554442728106 -12.914564588069604 -14.542483061379849 -16.028800911412983 -17.385835227446325 -18.624831516145544
  -2.137649908488105  -4.672750112379914  -7.014006723410321  -9.152866346768123 -11.105738705449825 -12.888747096962286 -14.516664922774627 -16.002982532962232 -17.360016760114441 -18.599013015874544
  -2.230575630249429  -4.772203738974802  -7.113773994281289  -9.252650335700000 -11.205524186629194 -12.988532908871525 -14.616450846745874 -16.102768497967400 -17.459802740303420 -18.698799001689512
  -2.108026635264771  -4.640699129823974  -6.981858937618540  -9.120720633339980 -11.073595553520306 -12.856604979084894 -14.484523192121612 -15.970840946003436 -17.327875226417166 -18.566871501916051
  -2.158050989581323  -4.696100646117194  -7.037549107243930  -9.176437236434840 -11.129318146272643 -12.912329611688927 -14.540248572188865 -16.026566602678010 -17.383600985583445 -18.622597299065088
  -2.049817549546869  -4.580655463092370  -6.921734420245961  -9.060594467239961 -11.013470114603765 -12.796479872907032 -14.424398212245318 -15.910716013075600 -17.267750310895227 -18.506746592845168
  -2.264962244286088  -4.807006859877830  -7.148609295878463  -9.287491794967600 -11.240367655290505 -13.023377109325676 -14.651295317792862 -16.137613069267367 -17.494647348756004 -18.733643623911153
  -2.472158208703192  -5.023328655397767  -7.365390475817479  -9.504305089343053 -11.457186322774245 -13.240197459527394 -14.868116277024562 -16.354434253515105 -17.711468616361490 -18.950464922407118
  -2.055416220407704  -4.589368911629571  -6.930610534729190  -9.069483989109207 -11.022362389754182 -12.805373063712430 -14.433291737442932 -15.919609661964992 -17.276644005613765 -18.515640304547542
  -2.152786632925712  -4.689800134846029  -7.031165590077504  -9.170037186292468 -11.122912641523433 -12.905922117254145 -14.533840341881760 -16.020158099728484 -17.377192381596338 -18.616188657633767
  -2.113157252626067  -4.649884935530054  -6.991242162523943  -9.130115323898311 -11.082991577264380 -12.866001359088925 -14.493919697641383 -15.980237497731441 -17.337271795255720 -18.576268077095367
  -2.188018135102395  -4.724689312246174  -7.066015270080533  -9.204876356144156 -11.157748111401103 -12.940756225145602 -14.568673945458904 -16.054991516428071 -17.412025729040398 -18.651021979411823
  -2.284888071444815  -4.826090551516764  -7.167688046805581  -9.306583228089911 -11.259464474342678 -13.042475956814496 -14.670394918548711 -16.156712949254565 -17.513747332228721 -18.752743645734974
  -2.142968819931157  -4.677061309583506  -7.018240520561897  -9.157085453744921 -11.109953029660195 -12.892959679944097 -14.520876861936292 -16.007194233594777 -17.364228372351658 -18.603224595352547
  -2.149392782960645  -4.685699119071159  -7.026997072952029  -9.165852850297158 -11.118722877751747 -12.901730362500595 -14.529647850244606 -16.015965335049547 -17.372999515730921 -18.611995754268957
  -2.047847797255019  -4.577015706084989  -6.918016286276240  -9.056872832866198 -11.009748390344480 -12.792758172398999 -14.420676523236377 -15.906994328455921 -17.264028627908285 -18.503024910463580
  -2.258841198291741  -4.802038711943812  -7.143686890788673  -9.282568308187493 -11.235442915313499 -13.018451864632626 -14.646369884148243 -16.132687565507105 -17.489721819006423 -18.728718084529493
  -2.192240681467291  -4.731729394080952  -7.073184485477294  -9.212050182522361 -11.164921602716550 -12.947929495689129 -14.575847129619046 -16.062164668358893 -17.419198869016764 -18.658195114957397
  -2.229920925157267  -4.768655986809724  -7.110135197954868  -9.249024172893602 -11.201904897543580 -12.984916270764655 -14.612835195984223 -16.099153213346092 -17.456187591384129 -18.695183903061906
  -1.969526270262402  -4.494928145060798  -6.835759961484579  -8.974611955333947 -10.927488566348565 -12.710498868376655 -14.338417418037581 -15.824735297230237 -17.181769624110750 -18.420765916831900
